"CandidateID","FullName","BallotName","ElectoralDistrict","Sex","DataQuality","LastUpdated"
"269 ","Qahtan Watban Muhammad Abdullah Al-Jumaili","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"306 ","Qaidhaiderkalo and Suleiman Alkalo","Qayd Haider Sheikh Kalo",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qais Abbas Abdul Haseer N Hamidi Al- Sahalani","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qais Ismail Jabbar Hamoud Jalani","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qais Judeh Taherzaji Al Issa","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"202 ","Qais KhalafAlwan Hasir N Al- Khazali","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"250 ","Qais Makki Muhammad Ali Musa Al-Dhabawi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"277 ","Qais Mohammed Amiran Samiran Tahir Al-Khalidi","Our falc- ons",,"Male","OK","2025-10-15 10:25:06"
"264 ","Qais Muhammad Ali Hassan","National Pioneers Movement",,"Male","OK","2025-10-15 10:25:06"
"213 ","Qais Muhammad Ali Musa al-Mus","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:06"
"275 ","Qais Muhammad Tahiryounis Muhammad Zinaawa","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qais Naama Khamis Hassoun Dahidhawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qais Naama Khushum Younis Al- Hamdani","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"249 ","Qais Sadiq Ali Hasir N Al-Mandlawi","Diyala First Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"257 ","Qais Thajil Madloul Dhaji Al-Nadhleh","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"251 ","Qais Yasir Musa Mal Allah Musa","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qaiz Badr Suleiman Mansur Al-Nadullah","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Qased Fadhel Awad Dweij","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"257 ","Qasim Abdul Ajjah Aboud Al-Jubouri","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"245 ","Qasim Abdul Hamza Eidan Jabbaral Doban","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qasim Ahmed Youssef Ismail Al-Moussawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qasim Ali Hamid Taher Al-Mousavi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"249 ","Qasim Ali Saeed Rahim Al-Samir لیي ه","Diyala First Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"347 ","Qasim Arethi Jassim Haider Al-Qatthi","Professor Qasim Arethi Jassim",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qasim Awda Jawad Wahid Al-Maamouri","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"207 ","Qasim Faraj Saleh Ramli Al-Badri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qasim Farhan Anad Hamza Al-Maraksi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"251 ","Qasim Haider Ali Nasser Al-Tani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qasim Hamid Aliwi Ajil Al-Haliki","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qasim Hamid Musa Abbas Al-Kriti","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"289 ","Qasim Hamoud Mohsen Musa","State Support Bloc",,"Male","OK","2025-10-15 10:25:06"
"207 ","Qasim Hasirn Marouh Nasser Al-Hair Ari","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"201 ","Qasim Hawluali Abdi Barakhsh","Yazidi Cause Alliance",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qasim Jabbar Rashid Hamdi Al- Marianani","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qasim Jabbarsar in Mashtat Gharibawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qasim Javad Kazem Dagrlami","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"259 ","Qasim Kazim Ainun Akn Abdi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qasim Kazim Buri Awad Al-Bawi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"251 ","Qasim Mahdi Hamza Mahdi Al-Moussawi","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qasim Mohammed Jassim Mohammed Al-Omair Y","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"218 ","Qasim Mohammed Obaid Mohsen Al-Jabri","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"221 ","Qasim Muhammad Abd Ali","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"257 ","Qasim Muhammad Abd Ali Matar Al-Husayn Y","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"267 ","Qasim Muhammad Alikrout","Nineveh for its people",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qasim Muhammad Hassan Ali al-Badri","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"221 ","Qasim Muhammad Natah Muhammad Kalibawi","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"257 ","Qasim Muhammad, Rasin Ya Al- Haddad's book","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"212 ","Qasim Mujbil Hamdallah Ayed Al-Manasra","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:06"
"202 ","Qasim Nima, the guarantor of Abdullah Al-Daraji","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qasim Rahim Hamad Salman Al-Maamouri","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"257 ","Qasim Sahib Karim Hammadi Al-Asadi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qasim Salman Mohsen Haseer N Al-Aboudi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"231 ","Qastal Abu Talib Zahir Hatim Al Ajil","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"221 ","Qayd Abd Darak Hadid Al Hadid","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"244 ","Qayd Baha' al-Din Falji Jabir al-Moussawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"269 ","Qaydam Mahmoud Ajaj Abdullah Al-Maamari","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"257 ","Quds Ahmad Fares Arvid Mention","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"251 ","Queen Aliwi behind Yasser Al-Abyad","Rights Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"237 ","Qusay Abdullah Fatji Hasirn Al-Aqidi","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:06"
"255 ","Qusay Hamid Ali Muhammad Al-Jawari","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"207 ","Qusay Hasiran Ali Muhammad Mah- bouba","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"224 ","Qusay Hatem Aziz Alwan","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"207 ","Qusay Khadn Hashim Abbas Al-Moussawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"221 ","Qusay Saadoun Muhammad Dalimiyi Gher- iri","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"204 ","Qusay Subhan Khalaf Sakr Al-Jabouri","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:06"
"269 ","Qusaykamel Jassim Mohammed Al-Ajili","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"204 ","Qutaiba Rakan Saeed Ali Al-Jabouri","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:06"
"250 ","Qutaybah Mardan Shatnan Abbas Al-Tamimiyi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"241 ","Qutiba Abdul Mohammad Sa- lim Bayanari","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Qutiba Rahim Mutlaq Abdul","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"255 ","Raad Abbas Muslih Jar Al-Khalifawi","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"271 ","Raad Abdul Salam Mohammed Ahmed Al-Qaisi","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"259 ","Raad Abdulaziz Jaafar Mohammed Al Jassim","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"255 ","Raad Abdullah Kazim Jedi","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"250 ","Raad Abdul-Ridha Asi Yousef Sh- ammar","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"240 ","Raad Ahmed Amiran Mah- moud Al-Tani","National masses",,"Male","OK","2025-10-15 10:25:06"
"241 ","Raad Akab, Thalg Estate","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"255 ","Raad Ali Kazem Jassim Al-Aqidi","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"202 ","Raad Ashkheerfaleh Hassan Al-Zaidi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"259 ","Raad Dawood Salman Mohammed","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"241 ","Raad Hamid Kazem Awad","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"207 ","Raad Hamza Alwan Aboud Al-Jubouri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"221 ","Raad Hashim Alwan Saleh Al-Hamdani","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"223 ","Raad Jassim Abdul Mahdi Hamza Al-Shathi","Coming",,"Male","OK","2025-10-15 10:25:06"
"213 ","Raad Kadhim Mahdi Brij Al Brij","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:06"
"241 ","Raad Karkoush Kareem Allahums Al- Saathi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"218 ","Raad Mustafa Muhammad Jas- sim Al-Tamimi","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"244 ","Raad Saadi Aziz Abbas Al-Ajili","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"206 ","RAAD SALIM TAMAL","Civil Democratic Allia- nce",,"MALE","OK","2025-10-15 10:25:06"
"224 ","Raad Salman Abdul Faraj Al-Rubaie","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"269 ","Raad Salman Munif Mohammed Al-Jadady","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"271 ","Raafat Ali Karim Moussa Al-Maamouri","Services Alliance",,"Male","OK","2025-10-15 10:25:06"
"241 ","Raafat Ezzat Suhail Najm","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"250 ","Rabaa Abbas Qasim Ali Surmir Y","Alternative Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Rabaa Falih Hassan Alwan Shafani","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"266 ","Rabaa Muhammad Nayel Khalaf Al-Alwani","Alliance of Excelle- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Rabab Ahmed Qasim Rahima Al-Moussawi","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"264 ","Rabab Falih Haddad is hungry, the hungry","National Pioneers Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Rabab Farhan Abdul Saeed Al-Hamidi","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Rabab Murad Awizfashakh Al-Jabour","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Rabha Qasim Thajil Aboudi Aboudi","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Rabie Abdul Jalil Hassan Baqir al-Mousawi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"245 ","Rabie Amer Saleh Doni Al-Tarboush","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"282 ","Rabie Obaid Saleh Mohammed","National Elevation Party",,"Male","OK","2025-10-15 10:25:06"
"231 ","Radhab Khalil Hamid Haseer N","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Radwan Kamel Aboud Ramidh Al-Jalihawi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"242 ","Raed Abbas Jassim Mohammed Al- Hayani","Leadership",,"Male","OK","2025-10-15 10:25:06"
"244 ","Raed Abbas Yousef Hassoun Sakhraj","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"202 ","Raed Abdul-Kazem Khalaf Halhil Al-Saadi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"207 ","Raed Abdulkhaliq Saleh Ahmed Al-Khalaf","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"240 ","Raed Abdullah Hassan Nasser Al-Jabouri","National masses",,"Male","OK","2025-10-15 10:25:06"
"255 ","Raed Ali Farhan Kazim","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"224 ","Raed Faddan Zabarj Reda Al-Atani","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"202 ","Raed Fadel Khaled Hassoun Al-Qaisi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"245 ","Raed Fadhal Bandar Sadyan Al-Bouzin Al-Din","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"202 ","Raed Ghaleb Hassan Kadhim Al-Shammari","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"241 ","Raed Hadid Ali Mohammed Al-Majmai","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"287 ","Raed Hamdan Ajeb Hashem Maliki","Independent candidate Dr. Raed Al-Maliki",,"Male","OK","2025-10-15 10:25:06"
"224 ","Raed Hassoun Salman Jial Shamri","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"224 ","Raed Jassim Haseer N Ajeel Al-Zirjawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"275 ","Raed Mohammed Abdullah Ahmed Al-Dawoodi","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:06"
"207 ","Raed Mohammed Yaqoub Shana'a Al-Athi","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"286 ","Raed Raad Shukr Mahmoud Al-Zahir","Civilians",,"Male","OK","2025-10-15 10:25:06"
"224 ","Raed Saad Karim Ali Al-Dulaimi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"244 ","Raed Saber Aliwi Hassan Al-Zubaidi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"269 ","Raed Salam Saleh Ghathan Y Al-Dulaimi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"250 ","Raed Shaker Mohisen Atrouz Aldlimyi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"244 ","Raed Taha Aziz Saleh the oppressed","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"251 ","Raed Wadi Badai Ali Al-Baydani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"221 ","Raed Yousef Hammad Afrin As- Salama","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"250 ","Raed جاهد فهمیي صالح","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"218 ","Rafaa Hamid Abboud Saleh Al-Harni","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"231 ","Rafaad Jabbar Tahir Mazban al-Izirj","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"221 ","Rafah Hasirn Shalal Suhail Al-Jadady","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:06"
"231 ","Rafala Rasn Y Abdul Karim Nidal Al-Jahisr Y","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"259 ","Rafat Abbas Abboud Marouf Marouf","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"204 ","Rafat Abbas Youssef Abis Al-Burasan Y","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:06"
"251 ","Rafat Subhi Karim, the return of the Kanani","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"221 ","Rafe Abdullah Ahmed Ibrahim Ibrahim","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"241 ","Rafe Hatem Mutlaq NayefAl-Mashhadani","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"218 ","Rafe Jawad Jabiri Yaqoub Al-Yaqouni","Badr Organization",,"Male","OK","2025-10-15 10:25:06"
"281 ","Rafe Salem Ahmed Dawood","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:06"
"269 ","Rafeh Awad Nazal Namshan Al- Lahithi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"207 ","Rafi Abdullah Hamid Musa Al-Douri","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"307 ","Rafi' Sadiq Yasser N Mustafa Hamoka","Rafe Hamoka Al-Shabki",,"Male","OK","2025-10-15 10:25:06"
"221 ","Rafid Abdul Muhammad Shihab","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:06"
"241 ","Rafid Abdul Wahab Ahmed Mandeel Al-Abidi","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"262 ","Rafid Jaber Kazim Sultan Al-Jaikh","Diwaniyah Flame",,"Male","OK","2025-10-15 10:25:06"
"245 ","Rafid Messenger Rabat Ji Razfari","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:06"
"231 ","Rafid Muhammad Hamza Farhan Al-Zarkan","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"236 ","Rafid Muhammad Hashim Hasiran Al- Araji","Al-Omran Party",,"Male","OK","2025-10-15 10:25:06"
"202 ","Rafiq Hashim Shanawa Salem Al-Salji","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:06"
"251 ","Raftkadhim Salman Mashjal Al-Tamimi","Rights Movement",,"Male","OK","2025-10-15 10:25:06"
"224 ","Raghad Adel Radn Mu'ailij Al Saeed","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"224 ","Raghad Attia KhalafHamil Yasser","Good news, Iraq",,"female
 ","OK","2025-10-15 10:25:06"
"224 ","Raghad Hamid Mahdi Hamza Al-Arisan Y","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"271 ","Raghad Hamoudi Kamel Mohammed Hassan Al-Sultanni","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"251 ","Raghad Haseer Nakshish Khazim Al-Mansouri","Rights Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"236 ","Raghad Luqman Muhammad Abdullah Jabakji","Al-Omran Party",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Raghad Muhand Majeed Hamid","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"272 ","Raghad Qasim plows Aziz Al-Bey","The Arab Project, Iraq",,"   female
 ","OK","2025-10-15 10:25:06"
"231 ","Raghda Hassan Abdul Shabib Al-Dajili","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Raghda Nayef Kadhim Abbaskardi","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"250 ","Ragheed Fakhruddin Saleh Ali Al-Naeemi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"241 ","Rahal Abdul Hasirn Muid Al-Haib","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:06"
"257 ","Rahi Abdel Wahid Nahed Shah- oni Al-Yanunni","State of Law Coalition",,"Male","OK","2025-10-15 10:25:06"
"224 ","Rahi Saeed Natour Abbas Al-Shablawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:06"
"255 ","Rahim Abbas Taama Baji","Progress Party",,"Male","OK","2025-10-15 10:25:06"
"250 ","Rahim Abdul Hamad Izham Al-Shuwaili","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"231 ","Rahim Abis Hassoun Mohammed Al-Khafaji","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:06"
"205 ","Rahim Khaled Aliwi الكرغولیي رمان","Anbar is our identity",,"Male","OK","2025-10-15 10:25:06"
"252 ","Rahim Muhammad Khoshn Al-Mayaji's ac- count","Design Alliance",,"Male","OK","2025-10-15 10:25:06"
"250 ","Rahim Sayhoud Lazme Nouveldarji","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:06"
"230 ","Rahim Wahab is a garbage collector.","Al-Arafari Al-Ithar Party",,"Male","OK","2025-10-15 10:25:06"
"207 ","Rahima Hassan Ahmed Farhan Al-Jabouri","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:06"
"244 ","Rahman Abdul-Azim Saleh Hassan Al Ali","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"222 ","Rahman Farman Mir, the dervish","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"245 ","Raja Ahmed Abdel Karim Ali Al-Jazaery","Canon's secr- ets",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Raja Fadel Aziz Hassounni Al-Hamdi","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Raja Jassim Hasir Jassim Nidal","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"230 ","Raja Katea Taher Bashir Al-Bashir","Al-Arafari Al-Ithar Party",,"   female
 ","OK","2025-10-15 10:25:06"
"240 ","Raja Muqdad Mahmoud Suleiman Aboush","National masses",,"   female
 ","OK","2025-10-15 10:25:06"
"270 ","Raja Nasser Mohammed Ali Al-Moussawi","Iraq Reform Party",,"   female
 ","OK","2025-10-15 10:25:06"
"218 ","Raja Nouri Murad Elias Khalaf","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:06"
"202 ","Raja Saadi Lafta Mus Al-Badr","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"207 ","Rajab Abdulwahid Majeed Abdulhassan Muzaffar","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:06"
"290 ","Rakan Rashid Tahan Sarhan Al-Shahan","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:06"
"267 ","Rakan Sabah Ghazi Hassan Al-Tani","Nineveh for its people",,"Male","OK","2025-10-15 10:25:06"
"269 ","Rami Salman Ahmed Abdel-Obaidi","National res- olution",,"Male","OK","2025-10-15 10:25:06"
"251 ","Ramlah Ali Connery Nasser Al- Hasnawi","Rights Movement",,"   female
 ","OK","2025-10-15 10:25:06"
"244 ","Ramy Hossam Gomaa Mohamed","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:06"
"222 ","Ramyar Haider Saeed Rashid","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:06"
"255 ","Ran Yunus Suleiman Ali Al-Qaba","Progress Party",,"   female
 ","OK","2025-10-15 10:25:06"
"259 ","Rana Ahmed Abdelaziz Ahmed Al-Mohammadawi","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:06"
"269 ","Rana Ahmed Sami Saleh Al-Ajili","National res- olution",,"   female
 ","OK","2025-10-15 10:25:06"
"241 ","Rana Alawi is back with Al-Obaidawi","Azm Iraq Alliance",,"female
 ","OK","2025-10-15 10:25:06"
