A,Name on ballot,Candidate Sequence,Unnamed: 3,Type Nominat- ion,Electoral district,Unnamed: 6,Sex,Candidate's full name,Voter number,Sex_raw
250,Alternative Allia- nce,87,,Alliance,Baghdad,,Female,Visions of Raad Abdul Latif Mahdi Al-Hasthan Y,3613,female
250,Alternative Allia- nce,88,,Alliance,Baghdad,,Male,Ragheed Fakhruddin Saleh Ali Al-Naeemi,3614,Male
250,Alternative Allia- nce,89,,Alliance,Baghdad,,Female,Suhair Issa Mohammed Ahmed Al- Haseer N,3615,female
250,Alternative Allia- nce,90,,Alliance,Baghdad,,Female,Suhaila Jassim Mohammed Hamj Al-Ja'bawi,3616,female
250,Alternative Allia- nce,91,,Alliance,Baghdad,,Female,"Buthaina Khaled Abdul Jalil, the football gazelle",3617,female
251,Rights Movement,1,,Party,Baghdad,,Male,Hasir N. Monis Faraj Abdulreza Thujeel,3618,Male
251,Rights Movement,2,,Party,Baghdad,,Male,Saud Saadoun Ali Saleh Al-Saedi,3619,Male
251,Rights Movement,3,,Party,Baghdad,,Male,Saeed Kazim Mughamis Clean Tea,3620,Male
251,Rights Movement,4,,Party,Baghdad,,Female,Raghad Haseer Nakshish Khazim Al-Mansouri,3621,female
251,Rights Movement,5,,Party,Baghdad,,Male,Ahmed Jalil Ahmed Qasim Al-Moussawi,3622,Male
251,Rights Movement,6,,Party,Baghdad,,Male,Mohammed Ibrahim Ghaib Abdullah Al-Karwi,3623,Male
251,Rights Movement,7,,Party,Baghdad,,Male,"Regretfully, N Mazhar Hashim Alawi Al-Saedi",3624,Male
251,Rights Movement,8,,Party,Baghdad,,Female,زينب عبدالجبار حسن بوهان الزبيدي,3625,female
251,Rights Movement,9,,Party,Baghdad,,Male,Shaker Awad Kazim Muhaibis Al- Kaathi,3626,Male
251,Rights Movement,11,,Party,Baghdad,,Male,Mohammed Jabbardsr Atwi Al-Saadi,3627,Male
251,Rights Movement,12,,Party,Baghdad,,Female,Asifa Abbas Qader Mohammed Al-Dalu,3628,female
251,Rights Movement,13,,Party,Baghdad,,Male,Hasirn Saddam Motashreshandi Bahadeli,3629,Male
251,Rights Movement,14,,Party,Baghdad,,Male,Ayman Hassan Mohammed Jawad Al- Quraisy,3630,Male
251,Rights Movement,15,,Party,Baghdad,,Male,Mohammed Karim Mutasher Aziz Al-Hayyai,3631,Male
251,Rights Movement,16,,Party,Baghdad,,Male,Muqdad Ismail Abdullah Muhammad al-Gharib,3632,Male
251,Rights Movement,17,,Party,Baghdad,,Male,Muhand Jawad Kadhim Hadi Al- Baydhanani,3633,Male
251,Rights Movement,18,,Party,Baghdad,,Male,Mustafa Alak Abdul Hassan Abdul Nathi Al Karimi,3634,Male
251,Rights Movement,19,,Party,Baghdad,,Male,Peace Khalil Ismail Shabib Al-Dolphin Y,3635,Male
251,Rights Movement,20,,Party,Baghdad,,Female,Fatima Abdul Jalil Abdul Hadi Kazim Al-Jiyasir,3636,female
251,Rights Movement,21,,Party,Baghdad,,Male,Ibrahim Issa Hasir Ibrahim Al-Akili,3637,Male
251,Rights Movement,22,,Party,Baghdad,,Male,Abdulhassin Joji Muzan Salman Al-Saadi,3638,Male
251,Rights Movement,23,,Party,Baghdad,,Male,Sajid Abdulalah Khazal Jawad Al-Tamimiyi,3639,Male
251,Rights Movement,24,,Party,Baghdad,,Female,Hafez Khanjar Hasir N Al-Sudani,3640,female
251,Rights Movement,25,,Party,Baghdad,,Male,"Rafat Subhi Karim, the return of the Kanani",3641,Male
251,Rights Movement,26,,Party,Baghdad,,Male,"Ahmed Murad, a customer of Shihan Al-Hamidawi",3642,Male
251,Rights Movement,27,,Party,Baghdad,,Male,Ammar Rahim Obaid Sh- adid Al-Kanani,3643,Male
251,Rights Movement,28,,Party,Baghdad,,Male,Aqeel Jassim Sahn Haseer N Al-Tamimiyy,3644,Male
251,Rights Movement,30,,Party,Baghdad,,Male,Adnan Majeed Hamid Dolphin Time,3645,Male
251,Rights Movement,31,,Party,Baghdad,,Male,Aqeel Mohsen Zayed Jaafar Al-Furaiji,3646,Male
251,Rights Movement,32,,Party,Baghdad,,Female,Marwa Majed Shabout Moaidy Al-Khawildi,3647,female
251,Rights Movement,33,,Party,Baghdad,,Male,Ali Adel Abbas Alwan Al Shamri,3648,Male
251,Rights Movement,34,,Party,Baghdad,,Male,Ammar Ali Jarallah Ali Al-Amiri,3649,Male
251,Rights Movement,35,,Party,Baghdad,,Male,Omar Nouri Shakernouri Al-Qabanni,3650,Male
251,Rights Movement,36,,Party,Baghdad,,Female,Sarah Mohammed Abdul Wahid Jaafar Al-Gharawi,3651,female
251,Rights Movement,37,,Party,Baghdad,,Male,Kazem Abdullah Aboud Jassim Al-Aboud Al-Hijami,3652,Male
251,Rights Movement,38,,Party,Baghdad,,Male,Amer Hassan Taher Shaaban Al-Hamidawi,3653,Male
251,Rights Movement,39,,Party,Baghdad,,Male,ياسيرنكاظم خلف ياسيرن السودانني,3654,Male
251,Rights Movement,40,,Party,Baghdad,,Female,Namaa Moayad Hasirn Shoe Al-Qara Ghol- iyi,3655,female
251,Rights Movement,41,,Party,Baghdad,,Male,Sami Jassim Sabit Dabis Al-Kaathi,3656,Male
251,Rights Movement,42,,Party,Baghdad,,Male,"Ali Subhan, you are a prisoner, you are a killer, you are a killer",3657,Male
251,Rights Movement,43,,Party,Baghdad,,Female,Kholoud Ibrahim Hassan Ahmed Al-Salji,3658,female
251,Rights Movement,44,,Party,Baghdad,,Female,Amal Khader Attia Mohammed Al-Aboud,3659,female
251,Rights Movement,45,,Party,Baghdad,,Male,The results of the Abdulsadah Mowat Al- Kahlawi,3660,Male
251,Rights Movement,46,,Party,Baghdad,,Male,Hisham Matar Fadhel Mohammed Makasees,3661,Male
251,Rights Movement,47,,Party,Baghdad,,Male,Ibrahim Ali Taan Joudah Al-Jabouri,3662,Male
251,Rights Movement,48,,Party,Baghdad,,Male,Saif Saad Abdul-Ridha Jabara Al-Lami,3663,Male
251,Rights Movement,49,,Party,Baghdad,,Male,Mortasan Rasn Y Baji Majdi Al- Maliki,3664,Male
251,Rights Movement,50,,Party,Baghdad,,Male,Ahmad Jamal Tameh Nasser Al-Zamli,3665,Male
251,Rights Movement,51,,Party,Baghdad,,Male,Haider Hassan Obaid Abdul Zahra Al-Fatlawi,3666,Male
251,Rights Movement,52,,Party,Baghdad,,Female,Saj Abdul Karim Hamza Jaber Al-Khafaji,3667,female
251,Rights Movement,53,,Party,Baghdad,,Male,علىي الحر لازم درويش التميمیي,3668,Male
251,Rights Movement,54,,Party,Baghdad,,Male,Baha Mazal Alak Farhood Al-Khazaali,3669,Male
251,Rights Movement,55,,Party,Baghdad,,Male,Ismail Musa Muhammad Hasiran al-Mousawi,3670,Male
251,Rights Movement,57,,Party,Baghdad,,Male,Saleh Jawad Khushwaki Al-Qara Lucy,3671,Male
251,Rights Movement,58,,Party,Baghdad,,Male,Walid Abbas Shenishil Aliwi Al-Aliwi,3672,Male
251,Rights Movement,59,,Party,Baghdad,,Male,Muhammad Majeed Hamid Karim Al-Bahadliyy,3673,Male
251,Rights Movement,60,,Party,Baghdad,,Female,Fatima Jalub Qasim Ali Al-Saedi,3674,female
251,Rights Movement,61,,Party,Baghdad,,Male,Samer Abdul Ali Haseer N Mohammed Al- Khafaji,3675,Male
251,Rights Movement,62,,Party,Baghdad,,Male,Muhammad Abdul-Hasir N. Rahima Su- bhan Al-Fartousi,3676,Male
251,Rights Movement,63,,Party,Baghdad,,Male,Mohammed Abdul-Sada Badr Qantar Al-Mutairi Y,3677,Male
251,Rights Movement,64,,Party,Baghdad,,Male,Muslim Aqil Hassan Kazim Al-Aqani,3678,Male
251,Rights Movement,68,,Party,Baghdad,,Female,سلمی عيسى دهيم كاظم مطيري,3679,female
251,Rights Movement,69,,Party,Baghdad,,Male,Mustafa Ihsan Shafiq Tawfiq Al-Wandawi,3680,Male
251,Rights Movement,70,,Party,Baghdad,,Male,Latif Juma Abbas Wali Al-Saadi,3681,Male
251,Rights Movement,71,,Party,Baghdad,,Female,Zainab Muzaffar Talib Majeed Al-Zubaidi,3682,female
251,Rights Movement,72,,Party,Baghdad,,Female,Salwan Saad Jaber Hasir N Al-Shuwaili,3683,female
251,Rights Movement,73,,Party,Baghdad,,Male,I feel sorry for Abdul Mohsen Badawi Aboudi,3684,Male
251,Rights Movement,74,,Party,Baghdad,,Male,Ali Rahim Daham Salama Al-Bouali,3685,Male
251,Rights Movement,75,,Party,Baghdad,,Male,Ali Wahyouh Hasir N Marjan Al Majidi,3686,Male
251,Rights Movement,76,,Party,Baghdad,,Female,Suha Khadir Abbas Hasir Al-Amri,3687,female
251,Rights Movement,77,,Party,Baghdad,,Male,Amir Abdel Ali Hanoun Mous Al-Hasnawi,3688,Male
251,Rights Movement,78,,Party,Baghdad,,Male,In the name of Haseer N Younis Ali Al-Daythan Y,3689,Male
251,Rights Movement,79,,Party,Baghdad,,Male,Ali Obstinacy Saeed Rawdan Al-Moussawi,3690,Male
251,Rights Movement,80,,Party,Baghdad,,Female,Karima Hamed Abdel Sayed Al-Attiyah,3691,female
251,Rights Movement,81,,Party,Baghdad,,Male,Ali Abdul Abdullah Awda Al-Amiri,3692,Male
251,Rights Movement,82,,Party,Baghdad,,Male,Farid Kadhim Hamadi Salama Al-Mansour,3693,Male
251,Rights Movement,83,,Party,Baghdad,,Male,Karar Awda Plus Hassan Al-Furaiji,3694,Male
251,Rights Movement,84,,Party,Baghdad,,Female,"Kamila Lufteh Anun, Mohammad Qanlawi",3695,female
251,Rights Movement,85,,Party,Baghdad,,Male,Hamed Maji Khadir Hayt Al-Fariji,3696,Male
251,Rights Movement,86,,Party,Baghdad,,Male,Laith Nima Hashim Mahsir N Al- Saedi,3697,Male
251,Rights Movement,87,,Party,Baghdad,,Female,Zainab Ahmed Haluswiji arms,3698,female
251,Rights Movement,88,,Party,Baghdad,,Female,Inas Juma Rasn Y Hamad Al Shaji,3699,female
251,Rights Movement,89,,Party,Baghdad,,Male,Ali Kazem Adheeb Ghanem Al-Majidi,3700,Male
251,Rights Movement,90,,Party,Baghdad,,Male,Raftkadhim Salman Mashjal Al-Tamimi,3701,Male
251,Rights Movement,92,,Party,Baghdad,,Female,Samah Shaker Abdel Abdel Sayed Al- Dolphin Y,3702,female
251,Rights Movement,95,,Party,Baghdad,,Female,جياد جواد كاظم عبود العادلیي,3703,female
251,Rights Movement,96,,Party,Baghdad,,Female,Janan Muhammad Abbas Canaan Canaan,3704,female
251,Rights Movement,97,,Party,Baghdad,,Male,Ahmed Qasim Youssef Murad Al-Dawudi,3705,Male
251,Rights Movement,98,,Party,Baghdad,,Male,Safaa Sabbar Goodness Yasser N Al-Saqay,3706,Male
251,Rights Movement,99,,Party,Baghdad,,Female,Alia Muwaffaq Dawood Salman Al-Rubaie,3707,female
251,Rights Movement,100,,Party,Baghdad,,Female,Zeina Hassoun Kazem Abbas Al-Fartousi,3708,female
251,Rights Movement,101,,Party,Baghdad,,Male,Bahaa Ghafal Solagh Jabareh Al-Furtoosi,3709,Male
251,Rights Movement,102,,Party,Baghdad,,Male,Wasam Binyan Adam Issa Al-Lami,3710,Male
251,Rights Movement,105,,Party,Baghdad,,Male,Murtasan Ahmed Ali Mohsen Al-Haidari,3711,Male
251,Rights Movement,106,,Party,Baghdad,,Female,Wajdan Abdul Khamat Tabaa Al-Abbadi,3712,female
251,Rights Movement,107,,Party,Baghdad,,Female,Queen Aliwi behind Yasser Al-Abyad,3713,female
251,Rights Movement,108,,Party,Baghdad,,Female,Meeting with Abdul Ali Zidan Jassim Al-Ghanmi,3714,female
251,Rights Movement,109,,Party,Baghdad,,Female,Hind Saadoun Taherohab Al-Akili,3715,female
251,Rights Movement,110,,Party,Baghdad,,Female,Abeer Rashid Khalil Mustafa Al- Rish,3716,female
251,Rights Movement,111,,Party,Baghdad,,Female,Maha Jamal Haseer N Al-Zahir Al-Athi,3717,female
251,Rights Movement,112,,Party,Baghdad,,Female,Nahida Musa Blassam Dagher Al-Talibaawi,3718,female
251,Rights Movement,113,,Party,Baghdad,,Male,Hasiran Jawad Kazim Ji- alkanani,3719,Male
251,Rights Movement,115,,Party,Baghdad,,Female,Maha Sadiq Kazim Jialkan- ani,3720,female
251,Rights Movement,116,,Party,Baghdad,,Male,Ali Khaled Hamid Harioul Al-Muhammadi,3721,Male
255,Progress Party,1,,Party,Baghdad,,Male,Mohammed Rikan Hadid Ali al-Halbousi,3722,Male
255,Progress Party,2,,Party,Baghdad,,Male,Adnan Abdel Moneim Rashid Ali Al-Janani,3723,Male
255,Progress Party,3,,Party,Baghdad,,Male,Dhafer Nazem Salman Ma- hmoud Al-Anani,3724,Male
255,Progress Party,4,,Party,Baghdad,,Male,Abdul Karim Ali Abtan Dahsh Al-Jubouri,3725,Male
255,Progress Party,5,,Party,Baghdad,,Male,Ammar Farhan Hammadi Ka- nish Al-Hamdani,3726,Male
255,Progress Party,6,,Party,Baghdad,,Male,Karim Youssef Hassan Ali Al-Bosouda,3727,Male
255,Progress Party,7,,Party,Baghdad,,Male,Ahmed Ismail Ibrahim Abdullah Al- Mashhadani,3728,Male
255,Progress Party,8,,Party,Baghdad,,Male,Ahmed Abdel Hammadi Shawoush Al-Masari,3729,Male
255,Progress Party,9,,Party,Baghdad,,Male,حامد احمد صالح الحسيرنكرغولیي,3730,Male
255,Progress Party,10,,Party,Baghdad,,Male,كاطع مخلف كاطع موس الكروسري,3731,Male
255,Progress Party,11,,Party,Baghdad,,Male,Raad Abbas Muslih Jar Al-Khalifawi,3732,Male
255,Progress Party,12,,Party,Baghdad,,Male,Ali Hamid Mukhlif Muhisen Dalimi,3733,Male
255,Progress Party,13,,Party,Baghdad,,Male,Saad Thamer Jassim Sarheed,3734,Male
255,Progress Party,14,,Party,Baghdad,,Male,Ali is a generous team,3735,Male
255,Progress Party,15,,Party,Baghdad,,Male,Alaa Adel Kamel Abdel Marawi,3736,Male
255,Progress Party,16,,Party,Baghdad,,Male,Hamid Najm Mohammed Fahd Al Shamri,3737,Male
255,Progress Party,17,,Party,Baghdad,,Male,Ali Majeed Hassoun Masoud,3738,Male
255,Progress Party,18,,Party,Baghdad,,Male,Manaf Muhammad Ibrahim Ali al-Jawari,3739,Male
255,Progress Party,19,,Party,Baghdad,,Male,Idris Ibrahim Saleh Hamad Al-Jaheisir Y,3740,Male
255,Progress Party,20,,Party,Baghdad,,Male,Hatem Tariq Hasiran Alwan,3741,Male
255,Progress Party,21,,Party,Baghdad,,Male,Shaalan Ali Abdul Hamid Al-Sagri,3742,Male
255,Progress Party,22,,Party,Baghdad,,Male,Mohammed Hashim Abdul Majeed Jassim,3743,Male
255,Progress Party,23,,Party,Baghdad,,Male,Walid Saeed Jassim Hamid Al- Mashhadani,3744,Male
255,Progress Party,24,,Party,Baghdad,,Male,Mohammed Kaoud Hassan Muh- aimed Al-Krouser Y,3745,Male
255,Progress Party,25,,Party,Baghdad,,Male,Mohammed Akram Nadnaif Imran,3746,Male
255,Progress Party,26,,Party,Baghdad,,Male,Riyadh Karim Jawad Yasser Al- Lahithi,3747,Male
255,Progress Party,27,,Party,Baghdad,,Male,Ahmed Salah Nour Mazal,3748,Male
255,Progress Party,28,,Party,Baghdad,,Male,Ahmed Yahreth YoussefHa- mza,3749,Male
255,Progress Party,29,,Party,Baghdad,,Male,SaadNaji Alwan Hamad Al-Aithawi,3750,Male
255,Progress Party,30,,Party,Baghdad,,Male,Abdullah Saad Khadir Abbas Hamdanni,3751,Male
255,Progress Party,31,,Party,Baghdad,,Male,Walid Hamid Shihab Ahmed Al-Zaidi,3752,Male
255,Progress Party,32,,Party,Baghdad,,Male,Issam Abdul Rahman Mahmoud Haloul Al-Jabouri,3753,Male
255,Progress Party,34,,Party,Baghdad,,Male,Maher Farhan Marab Abbas,3754,Male
255,Progress Party,36,,Party,Baghdad,,Male,Marwan Mandhir Abd al-Karim Ahmad al-Azzawi,3755,Male
255,Progress Party,37,,Party,Baghdad,,Male,Barakat Abdel Hadi Youssef Arsan Al-Saadani,3756,Male
255,Progress Party,38,,Party,Baghdad,,Male,Mohammed Qusay Zahedka- mal,3757,Male
255,Progress Party,39,,Party,Baghdad,,Male,Ahmed Taama Hamad Shabib Al-Jubouri,3758,Male
255,Progress Party,40,,Party,Baghdad,,Male,Saddam Muadi Abdali Adwan Obaidi,3759,Male
255,Progress Party,41,,Party,Baghdad,,Male,Mohammed Abdullah Badr Mohammed Al-Nadawi,3760,Male
255,Progress Party,42,,Party,Baghdad,,Male,Hamed Awad Mohammed Jassim Issaoui,3761,Male
255,Progress Party,43,,Party,Baghdad,,Male,Fahim Ayed Ibrahim Mohsen Zaa- nthari,3762,Male
255,Progress Party,44,,Party,Baghdad,,Male,Asaad Hamad Hamoud Mohammed Al-Jabouri,3763,Male
255,Progress Party,45,,Party,Baghdad,,Male,Mohammed Haseer N Ha- mad Maseer,3764,Male
255,Progress Party,46,,Party,Baghdad,,Male,I am sorry for the loss of my beloved Ubaid Al-Ubaidi,3765,Male
255,Progress Party,47,,Party,Baghdad,,Male,"I understand completely, I am sorry, Al-Mufarji",3766,Male
255,Progress Party,48,,Party,Baghdad,,Male,Sufyan Fawzi Shaalan Ismail Al-Jabouri,3767,Male
255,Progress Party,49,,Party,Baghdad,,Male,Jassim Mohammed Ahmed Sal- oum,3768,Male
255,Progress Party,50,,Party,Baghdad,,Male,Mu'ayyad Ahmad Muhammad Ahmad al-Mashhadani,3769,Male
255,Progress Party,51,,Party,Baghdad,,Male,"Oh, how sad for Muha- mmad",3770,Male
255,Progress Party,52,,Party,Baghdad,,Male,Abdullah Hassan Mahmoud Ahmed Al-Ghabawi,3771,Male
255,Progress Party,53,,Party,Baghdad,,Male,Raad Ali Kazem Jassim Al-Aqidi,3772,Male
255,Progress Party,54,,Party,Baghdad,,Male,Hafez Hassan Ali Eidan,3773,Male
255,Progress Party,55,,Party,Baghdad,,Male,Bashar Adnan Najm Abdullah Al-Kubaisi,3774,Male
255,Progress Party,57,,Party,Baghdad,,Male,Muththan Jawad Kadhim Jawad,3775,Male
255,Progress Party,58,,Party,Baghdad,,Male,Jamal Hasirn Mus Saab,3776,Male
255,Progress Party,59,,Party,Baghdad,,Male,Mustafa Abdelkhaliq Mohammed Ahmed Al-Tani,3777,Male
255,Progress Party,60,,Party,Baghdad,,Male,Mohammed Fayyad Sahrdghamoth Al-Hamdani,3778,Male
255,Progress Party,61,,Party,Baghdad,,Male,Good morning Awad Barghash Ali,3779,Male
255,Progress Party,62,,Party,Baghdad,,Male,Yasser Mazhar Sirr Yves Sh- ihab,3780,Male
255,Progress Party,63,,Party,Baghdad,,Male,Ahmed Ali Ahmed Alwan Al-Jubouri,3781,Male
255,Progress Party,64,,Party,Baghdad,,Male,Adeeb Majeed Abdul Suleiman,3782,Male
255,Progress Party,65,,Party,Baghdad,,Male,Sadyan Mahdi Hamid Hasir N Al-Abidi,3783,Male
255,Progress Party,66,,Party,Baghdad,,Male,In the name of Muhammad Salumi Hamad Al- Aqidi,3784,Male
255,Progress Party,67,,Party,Baghdad,,Male,Beach Ibrahim Musa Mohammed Al-Naimiyi,3785,Male
255,Progress Party,68,,Party,Baghdad,,Male,Sabah Obaid Diab Diab,3786,Male
255,Progress Party,69,,Party,Baghdad,,Male,Taha Nasser Huwaidh shop,3787,Male
255,Progress Party,70,,Party,Baghdad,,Male,Saif al-Din Ali Ahmed Mohammed al-Azzawi,3788,Male
255,Progress Party,71,,Party,Baghdad,,Male,Mohammed Abdul Rahman Jawad Mohammed Al-Mashhadani,3789,Male
255,Progress Party,72,,Party,Baghdad,,Male,Bilal Khaled Alwan Muslih,3790,Male
255,Progress Party,74,,Party,Baghdad,,Male,Ahmed Ismail Shahada Khadir Al-Alanjawi,3791,Male
255,Progress Party,75,,Party,Baghdad,,Male,Omar Zaid Abdul Jabbar Rashid Al-Salji,3792,Male
255,Progress Party,76,,Party,Baghdad,,Male,Raed Ali Farhan Kazim,3793,Male
255,Progress Party,77,,Party,Baghdad,,Male,Ezz El-Din Arkan Abdel Karim Dan Dan,3794,Male
255,Progress Party,79,,Party,Baghdad,,Male,Mohammed Jassim Haseer N Ha- mad Al-Mashhadani,3795,Male
255,Progress Party,80,,Party,Baghdad,,Male,Shaker Houran Duajil Saud,3796,Male
255,Progress Party,81,,Party,Baghdad,,Male,Wassam Rashid Jassim Mohammed,3797,Male
255,Progress Party,82,,Party,Baghdad,,Male,Hussam Talib Ibrahim Fareeh Al-Faraji,3798,Male
255,Progress Party,83,,Party,Baghdad,,Male,Rahim Abbas Taama Baji,3799,Male
255,Progress Party,84,,Party,Baghdad,,Male,Majed Mazhour Saud Hassan,3800,Male
255,Progress Party,85,,Party,Baghdad,,Male,Mohammed Saeed Shihab Hamid,3801,Male
255,Progress Party,86,,Party,Baghdad,,Male,Ahmed Ali Mohammed Sultan Al-Jabouri,3802,Male
255,Progress Party,87,,Party,Baghdad,,Male,Bashar Karim Qader Khalil Al- Bayanri,3803,Male
255,Progress Party,88,,Party,Baghdad,,Male,Ahmed Sattar Abdel Razzaq Mohammed,3804,Male
255,Progress Party,89,,Party,Baghdad,,Male,Haider Nidal Allah Dawood Salman,3805,Male
255,Progress Party,90,,Party,Baghdad,,Male,I am walking on the clouds,3806,Male
255,Progress Party,91,,Party,Baghdad,,Male,Ehsan Omar Mohammad Saeed Ahmed,3807,Male
255,Progress Party,92,,Party,Baghdad,,Male,Raad Abdullah Kazim Jedi,3808,Male
255,Progress Party,93,,Party,Baghdad,,Male,Ahmed Azmy Ahmed Abdel-Wahid,3809,Male
255,Progress Party,94,,Party,Baghdad,,Male,Omar Rashid Hassan Salem,3810,Male
255,Progress Party,95,,Party,Baghdad,,Male,Osman Ismail Mandil Khai- rran,3811,Male
255,Progress Party,96,,Party,Baghdad,,Male,Razzaq Amir Rashid Hamad Obidi,3812,Male
255,Progress Party,97,,Party,Baghdad,,Male,Sabah Nouri Mahdi Ghafoor Al-Douri,3813,Male
255,Progress Party,98,,Party,Baghdad,,Male,Khaled Ahmed Latif Abdel Sattar,3814,Male
255,Progress Party,99,,Party,Baghdad,,Male,Zaid Abdullah Karim Suwaidan Al- Janani,3815,Male
255,Progress Party,100,,Party,Baghdad,,Female,Mahmoud Fahd Abdel Unit,3816,female
255,Progress Party,101,,Party,Baghdad,,Male,Al-Farouk Adel Sayyi Musa,3817,Male
255,Progress Party,102,,Party,Baghdad,,Female,Maha Mahmoud Jassim Ab- dullah Al-Alwani,3818,female
255,Progress Party,103,,Party,Baghdad,,Female,Mays Al-Raym Imad Suleiman Saleh,3819,female
255,Progress Party,104,,Party,Baghdad,,Female,Suhair GhaziNaji Mohammed Al-Jabouri,3820,female
255,Progress Party,105,,Party,Baghdad,,Female,"Basma Fouad, my pearl necklace, my pearl necklace",3821,female
255,Progress Party,106,,Party,Baghdad,,Female,Shahla Nayef Ahmed Jassim,3822,female
255,Progress Party,107,,Party,Baghdad,,Female,Shahid Khaled Walid Kha- led Al-Tarser Y,3823,female
255,Progress Party,108,,Party,Baghdad,,Female,"Samira Khamis Abboud, the star of Al-Janani",3824,female
255,Progress Party,109,,Party,Baghdad ي,,Female,نورعباس حمود,3825,female دلیمیي غر
255,Progress Party,110,,Party,Baghdad,,Female,Sarah Latif Abdullah Ahmed,3826,female
255,Progress Party,111,,Party,Baghdad,,Female,Sanaa Awda Jassim Khalaf,3827,female
255,Progress Party,112,,Party,Baghdad,,Female,هدى فارس عيسى دانوك,3828,female
255,Progress Party,113,,Party,Baghdad,,Female,Sohaila Khalil Ibrahim Saleh,3829,female
255,Progress Party,114,,Party,Baghdad,,Female,Haifa Hayal Raheef Awda Al-Hajjami,3830,female
255,Progress Party,115,,Party,Baghdad,,Female,Zainab Alwan Jassim Hamadi Al-Dulaimiyi,3831,female
255,Progress Party,116,,Party,Baghdad,,Female,Insam Burhan Mahdi Saleh Al-Nadawi,3832,female
255,Progress Party,117,,Party,Baghdad,,Female,Ibtihal Ahmed Dawood Saloum Al-Tarabuli,3833,female
255,Progress Party,118,,Party,Baghdad,,Female,Nour Riad Saleh Hajem,3834,female
255,Progress Party,119,,Party,Baghdad,,Female,Samia Mohammed Abdel Aziz Saleh Al-Rawi,3835,female
255,Progress Party,120,,Party,Baghdad,,Female,Narrated by Abdul Salam Nawaf Hasir,3836,female
255,Progress Party,121,,Party,Baghdad,,Female,Ghada Ne'ma Hamid Awda Al-Jarad,3837,female
255,Progress Party,122,,Party,Baghdad,,Female,Sindus Mohsen Ali Tayeh Al-Kabeisi,3838,female
255,Progress Party,123,,Party,Baghdad,,Female,Tamra Hamid Yousef Ahmed Al-Ghabawi,3839,female
255,Progress Party,124,,Party,Baghdad,,Female,Meeting with Hashem Khadir Abbas,3840,female
255,Progress Party,125,,Party,Baghdad,,Male,Safa Falah Hassan Madih Al-Douri,3841,Male
255,Progress Party,126,,Party,Baghdad,,Female,Hafsa Sabah Ahmed Hamed Al- Shar Bathri,3842,female
255,Progress Party,127,,Party,Baghdad,,Female,هند تحسيرن محمد حسيرن الدليمیي,3843,female
255,Progress Party,128,,Party,Baghdad,,Female,Zainab Mahdi Hamid Hashim Al-Bouali,3844,female
255,Progress Party,129,,Party,Baghdad,,Female,سهاد ترکیي محمد عطية,3845,female
255,Progress Party,130,,Party,Baghdad,,Female,Thanaa Ibrahim Jabbar Salman,3846,female
255,Progress Party,131,,Party,Baghdad,,Female,Congratulations Tariq Abdul Rahim Asif Al-Azzawi,3847,female
255,Progress Party,132,,Party,Baghdad,,Female,Najla Hashem Hammad Attia,3848,female
255,Progress Party,133,,Party,Baghdad,,Female,Date ofbirth of Hamid Dhaher Hammadi Aithawi,3849,female
