رقم الاقتراع الحزب,الحزب,رقم الاقتراع للمرشح,ا نوع الترشيح,الدائرة الانتخابية,الجنس,إسم المرشح الكامل,الرقم
259,تحالف العمق الوطثني,18,تحالف,كربلاء,ذكر,نبيل سالم راصني جاسم المحمد,6079
259,تحالف العمق الوطثني,19,تحالف,كربلاء,ذكر,كاظمكريم خضيرعبود اليننال,6080
259,تحالف العمق الوطثني,20,تحالف,كربلاء,انثى,زهراء هاشم نور شغناب المحانني,6081
259,تحالف العمق الوطثني,21,تحالف,كربلاء,انثى,ايناس حمزه سلطان عباس البوبهيه,6082
259,تحالف العمق الوطثني,22,تحالف,كربلاء,انثى,.وفاء حسن عبدالزهرة جاسم الخفاجي,6083
263,احمد حسيرن ابن الفتوى المباركة,1,فرد,كربلاء,ذكر,احمد حسيرن فليح حسن الاسدي,6084
204,فني كركوك. التحالف العرني,1,تحالف,كركوك,ذكر,قتيبة راكان سعيد علىي الجبوري,6085
204,فني كركوك. التحالف العرني,2,تحالف,كركوك,ذكر,.خالد حمد علاوي شهاب المفرجي,6086
204,فني كركوك. التحالف العرني,3,تحالف,كركوك,ذكر,طاهرعبدالله سامي عاصي العبيدي,6087
204,فني كركوك. التحالف العرني,4,تحالف,كركوك,انثى,مثن محمد خلف سبيل الجبوري,6088
204,فني كركوك. التحالف العرني,5,تحالف,كركوك,ذكر,عدنان عبد حمد محمد الجبوري,6089
204,فني كركوك. التحالف العرني,6,تحالف,كركوك,ذكر,قصي سبهان خلف صكرالجبوري,6090
204,فني كركوك. التحالف العرني,7,تحالف,كركوك,ذكر,احمد عبدالواحد اميرن قاسم الحمدانني,6091
204,فني كركوك. التحالف العرني,8,تحالف,كركوك,انثى,بيداء حمود درويش عبدالله الجبوري,6092
204,فني كركوك. التحالف العرني,9,تحالف,كركوك,ذكر,علىي قاسم محمد حسيرن البيانري,6093
204,فني كركوك. التحالف العرني,10,تحالف,كركوك,ذكر,عمارعلىي محمود احمد الحمدانني,6094
204,فني كركوك. التحالف العرني,11,تحالف,كركوك,ذكر,نوري فاضل عادي سلطان البوسحاق,6095
204,فني كركوك. التحالف العرني,12,تحالف,كركوك,ذكر,سامرموفق صباح شعيب العزاوي,6096
204,فني كركوك. التحالف العرني,13,تحالف,كركوك,ذكر,محمد حسيرن علىي خليل الجبوري,6097
204,فني كركوك. التحالف العرني,14,تحالف,كركوك,ذكر,احمد حسيرن عبدالله عموري الصباجي,6098
204,فني كركوك. التحالف العرني,15,تحالف,كركوك,ذكر,موفق خضنعبدالله عبد الجبوري,6099
204,فني كركوك. التحالف العرني,16,تحالف,كركوك,انثى,شذى نجدة فتجي احمد العزاوي,6100
204,فني كركوك. التحالف العرني,17,تحالف,كركوك,انثى,شهد ناظمكنوربيع بثني جميل,6101
204,فني كركوك. التحالف العرني,18,تحالف,كركوك,انثى,عذراء ياسيرن احمد محمد الصميدعي,6102
204,فني كركوك. التحالف العرني,19,تحالف,كركوك,ذكر,ابراهيم جاسم محمد عيسى الجبوري,6103
204,فني كركوك. التحالف العرني,20,تحالف,كركوك,انثى,نغم عباس جاسم حسيرن العبيدي,6104
204,فني كركوك. التحالف العرني,21,تحالف,كركوك,ذكر,خليل سراج مزهرعبدالله الجبوري,6105
204,فني كركوك. التحالف العرني,22,تحالف,كركوك,ذكر,رفعت عباس يوسف عبيس البوراصني,6106
204,فني كركوك. التحالف العرني,23,تحالف,كركوك,ذكر,نجم عبدالله علىي عبدالله الجبوري,6107
204,فني كركوك. التحالف العرني,24,تحالف,كركوك,ذكر,طه صباح ثابت ابراهيم العزاوي,6108
212,التيار الوطثني العشائري فني العراق,1,حزب,كركوك,ذكر,.نافع علىي محمد صالح اللهيثي,6109
212,التيار الوطثني العشائري فني العراق,2,حزب,كركوك,ذكر,علىي محمد حمد حسن العبيدي,6110
212,التيار الوطثني العشائري فني العراق,3,حزب,كركوك,ذكر,علىي عزالدين خورشيد عزيزجابر,6111
212,التيار الوطثني العشائري فني العراق,4,حزب,كركوك,انثى,شيماء محمود عنيراحمد الحمدانني,6112
212,التيار الوطثني العشائري فني العراق,5,حزب,كركوك,ذكر,عادل هاشم شكورموس البيانري,6113
212,التيار الوطثني العشائري فني العراق,6,حزب,كركوك,ذكر,.محمد وجدي محمد قادرالكروانجي,6114
212,التيار الوطثني العشائري فني العراق,7,حزب,كركوك,ذكر,احمد مكي علىي احمد العبادي,6115
212,التيار الوطثني العشائري فني العراق,8,حزب,كركوك,انثى,حنان علاء كمال محمد الجبوري,6116
212,التيار الوطثني العشائري فني العراق,9,حزب,كركوك,انثى,هناء فالح اسماعيل عبدالله العبيدي,6117
212,التيار الوطثني العشائري فني العراق,10,حزب,كركوك,ذكر,علىي نجدت حميد علىي الصلاجي,6118
216,الحزب الاشيراكي الديمقراطي الكوردستانني,1,حزب,كركوك,ذكر,رسول رؤوف عبدالعزيزصالح,6119
216,الحزب الاشيراكي الديمقراطي الكوردستانني,2,حزب,كركوك,انثى,ژينوكمال حسيرن على,6120
216,الحزب الاشيراكي الديمقراطي الكوردستانني,3,حزب,كركوك,ذكر,هيوا عبدالكريم عبدالرحمنگورون,6121
216,الحزب الاشيراكي الديمقراطي الكوردستانني,4,حزب,كركوك,ذكر,هردي احمد عزيزعلى بيبانني,6122
216,الحزب الاشيراكي الديمقراطي الكوردستانني,5,حزب,كركوك,انثى,لمياء عدنان عبدالله محمد,6123
217,جبهة تركمان العراق الموحد,1,تحالف,كركوك,ذكر,ارشد رشاد فتح الله عبدالرزاق الصالجي,6124
217,جبهة تركمان العراق الموحد,2,تحالف,كركوك,ذكر,ماردين تحسيرن عبدالرحمن سرريفكوك قايا,6125
217,جبهة تركمان العراق الموحد,3,تحالف,كركوك,ذكر,زکیي كمال حسيرن كاظم مرادلیي,6126
217,جبهة تركمان العراق الموحد,4,تحالف,كركوك,ذكر,قحطان وهثي حسن علىي الونداوي,6127
217,جبهة تركمان العراق الموحد,5,تحالف,كركوك,ذكر,مظاهرطه الله ويردي حيدرالسافري,6128
217,جبهة تركمان العراق الموحد,6,تحالف,كركوك,انثى,اي بنيرن يوسر هادي جمعة البيانري,6129
217,جبهة تركمان العراق الموحد,7,تحالف,كركوك,ذكر,عباس محمدنوري سميرنكوثربياتلىي,6130
217,جبهة تركمان العراق الموحد,8,تحالف,كركوك,انثى,اشواق جعفرمصطفن شهباز,6131
217,جبهة تركمان العراق الموحد,9,تحالف,كركوك,انثى,گولسل محمد عبدالرحمن محمد مخلص,6132
217,جبهة تركمان العراق الموحد,10,تحالف,كركوك,ذكر,تركيش عزالدين ولیي سلمانكركوكلىي,6133
217,جبهة تركمان العراق الموحد,11,تحالف,كركوك,ذكر,ياسيرن صباح فتاح حمزة,6134
217,جبهة تركمان العراق الموحد,12,تحالف,كركوك,انثى,دنيرن انور عبدالله رضا,6135
217,جبهة تركمان العراق الموحد,13,تحالف,كركوك,ذكر,معماراوغلو. نيازي محمد مهدي قني,6136
217,جبهة تركمان العراق الموحد,14,تحالف,كركوك,ذكر,محمود اكرم طه محمد,6137
217,جبهة تركمان العراق الموحد,15,تحالف,كركوك,ذكر,محسن اميرن عمربكر,6138
217,جبهة تركمان العراق الموحد,16,تحالف,كركوك,انثى,نورهان موس يادكارمختار,6139
217,جبهة تركمان العراق الموحد,17,تحالف,كركوك,ذكر,مصطفن خالد هادي محمود مصطو,6140
217,جبهة تركمان العراق الموحد,18,تحالف,كركوك,ذكر,محمد جبار زين العابدين علىي البيانري,6141
217,جبهة تركمان العراق الموحد,19,تحالف,كركوك,ذكر,.نجدت جرجيس مصطفن عبداللهكوزه جي,6142
217,جبهة تركمان العراق الموحد,20,تحالف,كركوك,ذكر,متيرن حسام الدين مصطفن سعدالله,6143
217,جبهة تركمان العراق الموحد,21,تحالف,كركوك,ذكر,اياد عبدالكريم رفيق مجيدكولمن,6144
217,جبهة تركمان العراق الموحد,22,تحالف,كركوك,ذكر,حداد. جتيرن عزالدين حسن قني,6145
217,جبهة تركمان العراق الموحد,23,تحالف,كركوك,ذكر,محمد علىي عسكرطالب البيانري,6146
217,جبهة تركمان العراق الموحد,24,تحالف,كركوك,انثى,واحده غائب مصطفن واحد,6147
219,هه وري فدعم رضا,1,فرد,كركوك,انثى,هه وري فدعم رضا احمد الجاف,6148
222,یەکێتی نیشتمانی کوردستان,1,حزب,كركوك,ذكر,ريبوارطه مصطفن احمد شيخان,6149
222,یەکێتی نیشتمانی کوردستان,2,حزب,كركوك,ذكر,هونرجوهرمحمدجهان اميرن صالجي,6150
222,یەکێتی نیشتمانی کوردستان,3,حزب,كركوك,ذكر,ناصح جابر علىي نادر,6151
222,یەکێتی نیشتمانی کوردستان,4,حزب,كركوك,انثى,ساكارظاهرعمراميرن سياه منصورى,6152
222,یەکێتی نیشتمانی کوردستان,5,حزب,كركوك,ذكر,ارام محمد بكرمحمد,6153
222,یەکێتی نیشتمانی کوردستان,6,حزب,كركوك,ذكر,احمد فاتح مصطفن احمد,6154
222,یەکێتی نیشتمانی کوردستان,7,حزب,كركوك,ذكر,مازن غريب عبدالرحمنكريم,6155
222,یەکێتی نیشتمانی کوردستان,8,حزب,كركوك,انثى,ديلان غفورصالح سميرن,6156
222,یەکێتی نیشتمانی کوردستان,9,حزب,كركوك,ذكر,رضا فائق نجم نجم,6157
222,یەکێتی نیشتمانی کوردستان,10,حزب,كركوك,ذكر,مؤيد غازي عبيد نادر الداودي,6158
222,یەکێتی نیشتمانی کوردستان,11,حزب,كركوك,ذكر,هه لوقادراحمد حسن الجبارى,6159
222,یەکێتی نیشتمانی کوردستان,12,حزب,كركوك,انثى,خه لات احمد نجم الدين مجيد زنكنه,6160
222,یەکێتی نیشتمانی کوردستان,13,حزب,كركوك,ذكر,علىي محمدجميل ويس احمد زنكنه,6161
222,یەکێتی نیشتمانی کوردستان,14,حزب,كركوك,ذكر,حسن حيدرصفرمطرزكاكي,6162
222,یەکێتی نیشتمانی کوردستان,15,حزب,كركوك,ذكر,افيستا محمد عزالدين حسن,6163
222,یەکێتی نیشتمانی کوردستان,16,حزب,كركوك,انثى,شاديه احمدكمال سليمان,6164
222,یەکێتی نیشتمانی کوردستان,17,حزب,كركوك,ذكر,چتونجم صالح رسول,6165
222,یەکێتی نیشتمانی کوردستان,18,حزب,كركوك,ذكر,نيازاحمد اميرن غفورمامشەی,6166
222,یەکێتی نیشتمانی کوردستان,19,حزب,كركوك,ذكر,لقمان احمد عباس سالم,6167
222,یەکێتی نیشتمانی کوردستان,20,حزب,كركوك,انثى,الماس فاضلكمال محمد,6168
222,یەکێتی نیشتمانی کوردستان,21,حزب,كركوك,ذكر,اسوصديق صالح محمد بيبانني,6169
222,یەکێتی نیشتمانی کوردستان,22,حزب,كركوك,ذكر,براكو شيركوفاتح ناميق,6170
222,یەکێتی نیشتمانی کوردستان,23,حزب,كركوك,ذكر,ادريس عادل علىي محمد,6171
